sensor_id,x,y,z
2541,-279.53,23.17,145.17
2542,-279.53,23.17,128.15
2543,-279.53,23.17,111.13
2544,-279.53,23.17,94.11
2545,-279.53,23.17,77.09
2546,-279.53,23.17,60.07
2547,-279.53,23.17,43.05
2548,-279.53,23.17,26.03
2549,-279.53,23.17,9.0
2550,-279.53,23.17,-8.02
2551,-279.53,23.17,-25.04
2552,-279.53,23.17,-42.06
2553,-279.53,23.17,-59.08
2554,-279.53,23.17,-76.1
2555,-279.53,23.17,-93.12
2556,-279.53,23.17,-110.14
2557,-279.53,23.17,-127.16
2558,-279.53,23.17,-144.18
2559,-279.53,23.17,-161.2
2560,-279.53,23.17,-178.22
2561,-279.53,23.17,-195.24
2562,-279.53,23.17,-212.26
2563,-279.53,23.17,-229.29
2564,-279.53,23.17,-246.31
2565,-279.53,23.17,-263.33
2566,-279.53,23.17,-280.35
2567,-279.53,23.17,-297.37
2568,-279.53,23.17,-314.39
2569,-279.53,23.17,-331.41
2570,-279.53,23.17,-348.43
2571,-279.53,23.17,-365.45
2572,-279.53,23.17,-382.47
2573,-279.53,23.17,-399.49
2574,-279.53,23.17,-416.51
2575,-279.53,23.17,-433.53
2576,-279.53,23.17,-450.56
2577,-279.53,23.17,-467.58
2578,-279.53,23.17,-486.4
2579,-279.53,23.17,-503.42
2580,-156.23,43.37,500.84
2581,-156.23,43.37,483.81
2582,-156.23,43.37,466.79
2583,-156.23,43.37,449.77
2584,-156.23,43.37,432.75
2585,-156.23,43.37,415.73
2586,-156.23,43.37,398.71
2587,-156.23,43.37,381.69
2588,-156.23,43.37,364.67
2589,-156.23,43.37,347.65
2590,-156.23,43.37,330.63
2591,-156.23,43.37,313.61
2592,-156.23,43.37,296.59
2593,-156.23,43.37,279.57
2594,-156.23,43.37,262.54
2595,-156.23,43.37,245.52
2596,-156.23,43.37,228.5
2597,-156.23,43.37,211.48
2598,-156.23,43.37,194.46
2599,-156.23,43.37,177.44
2600,-156.23,43.37,160.42
2601,-156.23,43.37,143.4
2602,-156.23,43.37,126.38
2603,-156.23,43.37,109.36
2604,-156.23,43.37,92.34
2605,-156.23,43.37,75.32
2606,-156.23,43.37,58.3
2607,-156.23,43.37,41.27
2608,-156.23,43.37,24.25
2609,-156.23,43.37,7.23
2610,-156.23,43.37,-9.79
2611,-156.23,43.37,-26.81
2612,-156.23,43.37,-43.83
2613,-156.23,43.37,-60.85
2614,-156.23,43.37,-77.87
2615,-156.23,43.37,-94.89
2616,-156.23,43.37,-111.91
2617,-156.23,43.37,-128.93
2618,-156.23,43.37,-145.95
2619,-156.23,43.37,-162.97
2620,-156.23,43.37,-179.99
2621,-156.23,43.37,-197.02
2622,-156.23,43.37,-214.04
2623,-156.23,43.37,-231.06
2624,-156.23,43.37,-248.08
2625,-156.23,43.37,-265.1
2626,-156.23,43.37,-282.12
2627,-156.23,43.37,-299.14
2628,-156.23,43.37,-316.16
2629,-156.23,43.37,-333.18
2630,-156.23,43.37,-350.2
2631,-156.23,43.37,-367.22
2632,-156.23,43.37,-384.24
2633,-156.23,43.37,-401.26
2634,-156.23,43.37,-418.29
2635,-156.23,43.37,-435.31
2636,-156.23,43.37,-452.33
2637,-156.23,43.37,-469.35
2638,-156.23,43.37,-486.37
2639,-156.23,43.37,-503.89
2640,-32.96,62.44,495.81
2641,-32.96,62.44,478.79
2642,-32.96,62.44,461.77
2643,-32.96,62.44,444.75
2644,-32.96,62.44,427.73
2645,-32.96,62.44,410.71
2646,-32.96,62.44,393.69
2647,-32.96,62.44,376.67
2648,-32.96,62.44,359.65
2649,-32.96,62.44,342.63
2650,-32.96,62.44,325.61
2651,-32.96,62.44,308.59
2652,-32.96,62.44,291.57
2653,-32.96,62.44,274.54
2654,-32.96,62.44,257.52
2655,-32.96,62.44,240.5
2656,-32.96,62.44,223.48
2657,-32.96,62.44,206.46
2658,-32.96,62.44,189.44
2659,-32.96,62.44,172.42
2660,-32.96,62.44,155.4
2661,-32.96,62.44,138.38
2662,-32.96,62.44,121.36
2663,-32.96,62.44,104.34
2664,-32.96,62.44,87.32
2665,-32.96,62.44,70.3
2666,-32.96,62.44,53.28
2667,-32.96,62.44,36.25
2668,-32.96,62.44,19.23
2669,-32.96,62.44,2.21
2670,-32.96,62.44,-14.81
2671,-32.96,62.44,-31.83
2672,-32.96,62.44,-48.85
2673,-32.96,62.44,-65.87
2674,-32.96,62.44,-82.89
2675,-32.96,62.44,-99.91
2676,-32.96,62.44,-116.93
2677,-32.96,62.44,-133.95
2678,-32.96,62.44,-150.97
2679,-32.96,62.44,-167.99
2680,-32.96,62.44,-185.02
2681,-32.96,62.44,-202.04
2682,-32.96,62.44,-219.06
2683,-32.96,62.44,-236.08
2684,-32.96,62.44,-253.1
2685,-32.96,62.44,-270.12
2686,-32.96,62.44,-287.14
2687,-32.96,62.44,-304.16
2688,-32.96,62.44,-321.18
2689,-32.96,62.44,-338.2
2690,-32.96,62.44,-355.22
2691,-32.96,62.44,-372.24
2692,-32.96,62.44,-389.26
2693,-32.96,62.44,-406.29
2694,-32.96,62.44,-423.31
2695,-32.96,62.44,-440.33
2696,-32.96,62.44,-457.35
2697,-32.96,62.44,-474.37
2698,-32.96,62.44,-491.39
2699,-32.96,62.44,-508.41
2700,90.49,82.35,501.66
2701,90.49,82.35,484.64
2702,90.49,82.35,467.62
2703,90.49,82.35,450.6
2704,90.49,82.35,433.58
2705,90.49,82.35,416.56
2706,90.49,82.35,399.54
2707,90.49,82.35,382.52
2708,90.49,82.35,365.5
2709,90.49,82.35,348.48
2710,90.49,82.35,331.46
2711,90.49,82.35,314.44
2712,90.49,82.35,297.42
2713,90.49,82.35,280.39
2714,90.49,82.35,263.37
2715,90.49,82.35,246.35
2716,90.49,82.35,229.33
2717,90.49,82.35,212.31
2718,90.49,82.35,195.29
2719,90.49,82.35,178.27
2720,90.49,82.35,161.25
2721,90.49,82.35,144.23
2722,90.49,82.35,127.21
2723,90.49,82.35,110.19
2724,90.49,82.35,93.17
2725,90.49,82.35,76.15
2726,90.49,82.35,59.13
2727,90.49,82.35,42.1
2728,90.49,82.35,25.08
2729,90.49,82.35,8.06
2730,90.49,82.35,-8.96
2731,90.49,82.35,-25.98
2732,90.49,82.35,-43.0
2733,90.49,82.35,-60.02
2734,90.49,82.35,-77.04
2735,90.49,82.35,-94.06
2736,90.49,82.35,-111.08
2737,90.49,82.35,-128.1
2738,90.49,82.35,-145.12
2739,90.49,82.35,-162.14
2740,90.49,82.35,-179.17
2741,90.49,82.35,-196.19
2742,90.49,82.35,-213.21
2743,90.49,82.35,-230.23
2744,90.49,82.35,-247.25
2745,90.49,82.35,-264.27
2746,90.49,82.35,-281.29
2747,90.49,82.35,-298.31
2748,90.49,82.35,-315.33
2749,90.49,82.35,-332.35
2750,90.49,82.35,-349.37
2751,90.49,82.35,-366.39
2752,90.49,82.35,-383.41
2753,90.49,82.35,-400.44
2754,90.49,82.35,-417.46
2755,90.49,82.35,-434.48
2756,90.49,82.35,-451.5
2757,90.49,82.35,-468.52
2758,90.49,82.35,-485.54
2759,90.49,82.35,-502.56
2760,195.03,125.59,501.83
2761,195.03,125.59,484.81
2762,195.03,125.59,467.79
2763,195.03,125.59,450.77
2764,195.03,125.59,433.75
2765,195.03,125.59,416.73
2766,195.03,125.59,399.71
2767,195.03,125.59,382.69
2768,195.03,125.59,365.67
2769,195.03,125.59,348.65
2770,195.03,125.59,331.63
2771,195.03,125.59,314.61
2772,195.03,125.59,297.59
2773,195.03,125.59,280.56
2774,195.03,125.59,263.54
2775,195.03,125.59,246.52
2776,195.03,125.59,229.5
2777,195.03,125.59,212.48
2778,195.03,125.59,195.46
2779,195.03,125.59,178.44
2780,195.03,125.59,161.42
2781,195.03,125.59,144.4
2782,195.03,125.59,127.38
2783,195.03,125.59,110.36
2784,195.03,125.59,93.34
2785,195.03,125.59,76.32
2786,195.03,125.59,59.3
2787,195.03,125.59,42.27
2788,195.03,125.59,25.25
2789,195.03,125.59,8.23
2790,195.03,125.59,-8.79
2791,195.03,125.59,-25.81
2792,195.03,125.59,-42.83
2793,195.03,125.59,-59.85
2794,195.03,125.59,-76.87
2795,195.03,125.59,-93.89
2796,195.03,125.59,-110.91
2797,195.03,125.59,-127.93
2798,195.03,125.59,-144.95
2799,195.03,125.59,-161.97
2800,195.03,125.59,-179.0
2801,195.03,125.59,-196.02
2802,195.03,125.59,-213.04
2803,195.03,125.59,-230.06
2804,195.03,125.59,-247.08
2805,195.03,125.59,-264.1
2806,195.03,125.59,-281.12
2807,195.03,125.59,-298.14
2808,195.03,125.59,-315.16
2809,195.03,125.59,-332.18
2810,195.03,125.59,-349.2
2811,195.03,125.59,-366.22
2812,195.03,125.59,-383.24
2813,195.03,125.59,-400.27
2814,195.03,125.59,-417.29
2815,195.03,125.59,-434.31
2816,195.03,125.59,-451.33
2817,195.03,125.59,-468.35
2818,195.03,125.59,-485.37
2819,195.03,125.59,-502.39
2820,330.03,127.2,500.87
2821,330.03,127.2,483.85
2822,330.03,127.2,466.83
2823,330.03,127.2,449.8
2824,330.03,127.2,432.78
2825,330.03,127.2,415.76
2826,330.03,127.2,398.74
2827,330.03,127.2,381.72
2828,330.03,127.2,364.7
2829,330.03,127.2,347.68
2830,330.03,127.2,330.66
2831,330.03,127.2,313.64
2832,330.03,127.2,296.62
2833,330.03,127.2,279.6
2834,330.03,127.2,262.58
2835,330.03,127.2,245.56
2836,330.03,127.2,228.53
2837,330.03,127.2,211.51
2838,330.03,127.2,194.49
2839,330.03,127.2,177.47
2840,330.03,127.2,160.45
2841,330.03,127.2,143.43
2842,330.03,127.2,126.41
2843,330.03,127.2,109.39
2844,330.03,127.2,92.37
2845,330.03,127.2,75.35
2846,330.03,127.2,58.33
2847,330.03,127.2,41.31
2848,330.03,127.2,24.29
2849,330.03,127.2,7.26
2850,330.03,127.2,-9.76
2851,330.03,127.2,-26.78
2852,330.03,127.2,-43.8
2853,330.03,127.2,-60.82
2854,330.03,127.2,-77.84
2855,330.03,127.2,-94.86
2856,330.03,127.2,-111.88
2857,330.03,127.2,-128.9
2858,330.03,127.2,-145.92
2859,330.03,127.2,-162.94
2860,330.03,127.2,-179.96
2861,330.03,127.2,-196.98
2862,330.03,127.2,-214.01
2863,330.03,127.2,-231.03
2864,330.03,127.2,-248.05
2865,330.03,127.2,-265.07
2866,330.03,127.2,-282.09
2867,330.03,127.2,-299.11
2868,330.03,127.2,-316.13
2869,330.03,127.2,-333.15
2870,330.03,127.2,-350.17
2871,330.03,127.2,-367.19
2872,330.03,127.2,-384.21
2873,330.03,127.2,-401.23
2874,330.03,127.2,-418.25
2875,330.03,127.2,-435.28
2876,330.03,127.2,-452.3
2877,330.03,127.2,-469.32
2878,330.03,127.2,-486.34
2879,330.03,127.2,-504.86
2880,472.05,127.9,504.27
2881,472.05,127.9,487.25
2882,472.05,127.9,470.23
2883,472.05,127.9,453.21
2884,472.05,127.9,436.19
2885,472.05,127.9,419.17
2886,472.05,127.9,402.15
2887,472.05,127.9,385.13
2888,472.05,127.9,368.11
2889,472.05,127.9,351.09
2890,472.05,127.9,334.07
2891,472.05,127.9,317.05
2892,472.05,127.9,300.03
2893,472.05,127.9,283.0
2894,472.05,127.9,265.98
2895,472.05,127.9,248.96
2896,472.05,127.9,231.94
2897,472.05,127.9,214.92
2898,472.05,127.9,197.9
2899,472.05,127.9,180.88
2900,472.05,127.9,163.86
2901,472.05,127.9,146.84
2902,472.05,127.9,129.82
2903,472.05,127.9,112.8
2904,472.05,127.9,95.78
2905,472.05,127.9,78.76
2906,472.05,127.9,61.74
2907,472.05,127.9,44.71
2908,472.05,127.9,27.69
2909,472.05,127.9,10.67
2910,472.05,127.9,-6.35
2911,472.05,127.9,-23.37
2912,472.05,127.9,-40.39
2913,472.05,127.9,-57.41
2914,472.05,127.9,-74.43
2915,472.05,127.9,-91.45
2916,472.05,127.9,-108.47
2917,472.05,127.9,-125.49
2918,472.05,127.9,-142.51
2919,472.05,127.9,-159.53
2920,472.05,127.9,-176.56
2921,472.05,127.9,-193.58
2922,472.05,127.9,-210.6
2923,472.05,127.9,-227.62
2924,472.05,127.9,-244.64
2925,472.05,127.9,-261.66
2926,472.05,127.9,-278.68
2927,472.05,127.9,-295.7
2928,472.05,127.9,-312.72
2929,472.05,127.9,-329.74
2930,472.05,127.9,-346.76
2931,472.05,127.9,-363.78
2932,472.05,127.9,-380.8
2933,472.05,127.9,-397.83
2934,472.05,127.9,-414.85
2935,472.05,127.9,-431.87
2936,472.05,127.9,-448.89
2937,472.05,127.9,-465.91
2938,472.05,127.9,-482.93
2939,472.05,127.9,-499.95
2940,576.37,170.92,494.04
2941,576.37,170.92,477.02
2942,576.37,170.92,460.0
2943,576.37,170.92,442.98
2944,576.37,170.92,425.96
2945,576.37,170.92,408.94
2946,576.37,170.92,391.92
2947,576.37,170.92,374.9
2948,576.37,170.92,357.88
2949,576.37,170.92,340.86
2950,576.37,170.92,323.84
2951,576.37,170.92,306.82
2952,576.37,170.92,289.8
2953,576.37,170.92,272.77
2954,576.37,170.92,255.75
2955,576.37,170.92,238.73
2956,576.37,170.92,221.71
2957,576.37,170.92,204.69
2958,576.37,170.92,187.67
2959,576.37,170.92,170.65
2960,576.37,170.92,153.63
2961,576.37,170.92,136.61
2962,576.37,170.92,119.59
2963,576.37,170.92,102.57
2964,576.37,170.92,85.55
2965,576.37,170.92,68.53
2966,576.37,170.92,51.51
2967,576.37,170.92,34.48
2968,576.37,170.92,17.46
2969,576.37,170.92,0.44
2970,576.37,170.92,-16.58
2971,576.37,170.92,-33.6
2972,576.37,170.92,-50.62
2973,576.37,170.92,-67.64
2974,576.37,170.92,-84.66
2975,576.37,170.92,-101.68
2976,576.37,170.92,-118.7
2977,576.37,170.92,-135.72
2978,576.37,170.92,-152.74
2979,576.37,170.92,-169.76
2980,576.37,170.92,-186.79
2981,576.37,170.92,-203.81
2982,576.37,170.92,-220.83
2983,576.37,170.92,-237.85
2984,576.37,170.92,-254.87
2985,576.37,170.92,-271.89
2986,576.37,170.92,-288.91
2987,576.37,170.92,-305.93
2988,576.37,170.92,-322.95
2989,576.37,170.92,-339.97
2990,576.37,170.92,-356.99
2991,576.37,170.92,-374.01
2992,576.37,170.92,-391.03
2993,576.37,170.92,-408.06
2994,576.37,170.92,-425.08
2995,576.37,170.92,-442.1
2996,576.37,170.92,-459.12
2997,576.37,170.92,-476.14
2998,576.37,170.92,-493.16
2999,576.37,170.92,-510.18
3000,-481.6,101.39,502.05
3001,-481.6,101.39,485.03
3002,-481.6,101.39,468.01
3003,-481.6,101.39,450.99
3004,-481.6,101.39,433.97
3005,-481.6,101.39,416.95
3006,-481.6,101.39,399.93
3007,-481.6,101.39,382.91
3008,-481.6,101.39,365.89
3009,-481.6,101.39,348.87
3010,-481.6,101.39,331.85
3011,-481.6,101.39,314.83
3012,-481.6,101.39,297.81
3013,-481.6,101.39,280.78
3014,-481.6,101.39,263.76
3015,-481.6,101.39,246.74
3016,-481.6,101.39,229.72
3017,-481.6,101.39,212.7
3018,-481.6,101.39,195.68
3019,-481.6,101.39,178.66
3020,-481.6,101.39,161.64
3021,-481.6,101.39,144.62
3022,-481.6,101.39,127.6
3023,-481.6,101.39,110.58
3024,-481.6,101.39,93.56
3025,-481.6,101.39,76.54
3026,-481.6,101.39,59.51
3027,-481.6,101.39,42.49
3028,-481.6,101.39,25.47
3029,-481.6,101.39,8.45
3030,-481.6,101.39,-8.57
3031,-481.6,101.39,-25.59
3032,-481.6,101.39,-42.61
3033,-481.6,101.39,-59.63
3034,-481.6,101.39,-76.65
3035,-481.6,101.39,-93.67
3036,-481.6,101.39,-110.69
3037,-481.6,101.39,-127.71
3038,-481.6,101.39,-144.73
3039,-481.6,101.39,-161.76
3040,-481.6,101.39,-178.78
3041,-481.6,101.39,-195.8
3042,-481.6,101.39,-212.82
3043,-481.6,101.39,-229.84
3044,-481.6,101.39,-246.86
3045,-481.6,101.39,-263.88
3046,-481.6,101.39,-280.9
3047,-481.6,101.39,-297.92
3048,-481.6,101.39,-314.94
3049,-481.6,101.39,-331.96
3050,-481.6,101.39,-348.98
3051,-481.6,101.39,-366.0
3052,-481.6,101.39,-383.02
3053,-481.6,101.39,-400.05
3054,-481.6,101.39,-417.07
3055,-481.6,101.39,-434.09
3056,-481.6,101.39,-451.11
3057,-481.6,101.39,-468.13
3058,-481.6,101.39,-484.92
3059,-481.6,101.39,-501.94
3060,-358.44,120.56,498.06
3061,-358.44,120.56,481.04
3062,-358.44,120.56,464.02
3063,-358.44,120.56,447.0
3064,-358.44,120.56,429.98
3065,-358.44,120.56,412.96
3066,-358.44,120.56,395.94
3067,-358.44,120.56,378.92
3068,-358.44,120.56,361.9
3069,-358.44,120.56,344.88
3070,-358.44,120.56,327.86
3071,-358.44,120.56,310.84
3072,-358.44,120.56,293.82
3073,-358.44,120.56,276.79
3074,-358.44,120.56,259.77
3075,-358.44,120.56,242.75
3076,-358.44,120.56,225.73
3077,-358.44,120.56,208.71
3078,-358.44,120.56,191.69
3079,-358.44,120.56,174.67
3080,-358.44,120.56,157.65
3081,-358.44,120.56,140.63
3082,-358.44,120.56,123.61
3083,-358.44,120.56,106.59
3084,-358.44,120.56,89.57
3085,-358.44,120.56,72.55
3086,-358.44,120.56,55.53
3087,-358.44,120.56,38.5
3088,-358.44,120.56,21.48
3089,-358.44,120.56,4.46
3090,-358.44,120.56,-12.56
3091,-358.44,120.56,-29.58
3092,-358.44,120.56,-46.6
3093,-358.44,120.56,-63.62
3094,-358.44,120.56,-80.64
3095,-358.44,120.56,-97.66
3096,-358.44,120.56,-114.68
3097,-358.44,120.56,-131.7
3098,-358.44,120.56,-148.72
3099,-358.44,120.56,-165.74
3100,-358.44,120.56,-182.77
3101,-358.44,120.56,-199.79
3102,-358.44,120.56,-216.81
3103,-358.44,120.56,-233.83
3104,-358.44,120.56,-250.85
3105,-358.44,120.56,-267.87
3106,-358.44,120.56,-284.89
3107,-358.44,120.56,-301.91
3108,-358.44,120.56,-318.93
3109,-358.44,120.56,-335.95
3110,-358.44,120.56,-352.97
3111,-358.44,120.56,-369.99
3112,-358.44,120.56,-387.01
3113,-358.44,120.56,-404.04
3114,-358.44,120.56,-421.06
3115,-358.44,120.56,-438.08
3116,-358.44,120.56,-455.1
3117,-358.44,120.56,-472.12
3118,-358.44,120.56,-489.14
3119,-358.44,120.56,-506.16
3120,-234.95,140.44,500.06
3121,-234.95,140.44,483.04
3122,-234.95,140.44,466.02
3123,-234.95,140.44,449.0
3124,-234.95,140.44,431.98
3125,-234.95,140.44,414.96
3126,-234.95,140.44,397.94
3127,-234.95,140.44,380.92
3128,-234.95,140.44,363.9
3129,-234.95,140.44,346.88
3130,-234.95,140.44,329.86
3131,-234.95,140.44,312.84
3132,-234.95,140.44,295.82
3133,-234.95,140.44,278.79
3134,-234.95,140.44,261.77
3135,-234.95,140.44,244.75
3136,-234.95,140.44,227.73
3137,-234.95,140.44,210.71
3138,-234.95,140.44,193.69
3139,-234.95,140.44,176.67
3140,-234.95,140.44,159.65
3141,-234.95,140.44,142.63
3142,-234.95,140.44,125.61
3143,-234.95,140.44,108.59
3144,-234.95,140.44,91.57
3145,-234.95,140.44,74.55
3146,-234.95,140.44,57.53
3147,-234.95,140.44,40.5
3148,-234.95,140.44,23.48
3149,-234.95,140.44,6.46
3150,-234.95,140.44,-10.56
3151,-234.95,140.44,-27.58
3152,-234.95,140.44,-44.6
3153,-234.95,140.44,-61.62
3154,-234.95,140.44,-78.64
3155,-234.95,140.44,-95.66
3156,-234.95,140.44,-112.68
3157,-234.95,140.44,-129.7
3158,-234.95,140.44,-146.72
3159,-234.95,140.44,-163.74
3160,-234.95,140.44,-180.77
3161,-234.95,140.44,-197.79
3162,-234.95,140.44,-214.81
3163,-234.95,140.44,-231.83
3164,-234.95,140.44,-248.85
3165,-234.95,140.44,-265.87
3166,-234.95,140.44,-282.89
3167,-234.95,140.44,-299.91
3168,-234.95,140.44,-316.93
3169,-234.95,140.44,-333.95
3170,-234.95,140.44,-350.97
3171,-234.95,140.44,-367.99
3172,-234.95,140.44,-385.01
3173,-234.95,140.44,-402.04
3174,-234.95,140.44,-419.06
3175,-234.95,140.44,-436.08
3176,-234.95,140.44,-453.1
3177,-234.95,140.44,-470.12
3178,-234.95,140.44,-487.14
3179,-234.95,140.44,-504.16
3180,-111.51,159.98,500.53
3181,-111.51,159.98,483.51
3182,-111.51,159.98,466.49
3183,-111.51,159.98,449.47
3184,-111.51,159.98,432.45
3185,-111.51,159.98,415.43
3186,-111.51,159.98,398.41
3187,-111.51,159.98,381.39
3188,-111.51,159.98,364.37
3189,-111.51,159.98,347.35
3190,-111.51,159.98,330.33
3191,-111.51,159.98,313.31
3192,-111.51,159.98,296.29
3193,-111.51,159.98,279.26
3194,-111.51,159.98,262.24
3195,-111.51,159.98,245.22
3196,-111.51,159.98,228.2
3197,-111.51,159.98,211.18
3198,-111.51,159.98,194.16
3199,-111.51,159.98,177.14
3200,-111.51,159.98,160.12
3201,-111.51,159.98,143.1
3202,-111.51,159.98,126.08
3203,-111.51,159.98,109.06
3204,-111.51,159.98,92.04
3205,-111.51,159.98,75.02
3206,-111.51,159.98,58.0
3207,-111.51,159.98,40.97
3208,-111.51,159.98,23.95
3209,-111.51,159.98,6.93
3210,-111.51,159.98,-10.09
3211,-111.51,159.98,-27.11
3212,-111.51,159.98,-44.13
3213,-111.51,159.98,-61.15
3214,-111.51,159.98,-78.17
3215,-111.51,159.98,-95.19
3216,-111.51,159.98,-112.21
3217,-111.51,159.98,-129.23
3218,-111.51,159.98,-146.25
3219,-111.51,159.98,-163.27
3220,-111.51,159.98,-180.3
3221,-111.51,159.98,-197.32
3222,-111.51,159.98,-214.34
3223,-111.51,159.98,-231.36
3224,-111.51,159.98,-248.38
3225,-111.51,159.98,-265.4
3226,-111.51,159.98,-282.42
3227,-111.51,159.98,-299.44
3228,-111.51,159.98,-316.46
3229,-111.51,159.98,-333.48
3230,-111.51,159.98,-350.5
3231,-111.51,159.98,-367.52
3232,-111.51,159.98,-384.54
3233,-111.51,159.98,-401.57
3234,-111.51,159.98,-418.59
3235,-111.51,159.98,-435.61
3236,-111.51,159.98,-452.63
3237,-111.51,159.98,-469.65
3238,-111.51,159.98,-486.67
3239,-111.51,159.98,-503.69
3240,11.87,179.19,502.34
3241,11.87,179.19,485.32
3242,11.87,179.19,468.3
3243,11.87,179.19,451.28
3244,11.87,179.19,434.26
3245,11.87,179.19,417.24
3246,11.87,179.19,400.22
3247,11.87,179.19,383.2
3248,11.87,179.19,366.18
3249,11.87,179.19,349.16
3250,11.87,179.19,332.14
3251,11.87,179.19,315.12
3252,11.87,179.19,298.1
3253,11.87,179.19,281.07
3254,11.87,179.19,264.05
3255,11.87,179.19,247.03
3256,11.87,179.19,230.01
3257,11.87,179.19,212.99
3258,11.87,179.19,195.97
3259,11.87,179.19,178.95
3260,11.87,179.19,161.93
3261,11.87,179.19,144.91
3262,11.87,179.19,127.89
3263,11.87,179.19,110.87
3264,11.87,179.19,93.85
3265,11.87,179.19,76.83
3266,11.87,179.19,59.8
3267,11.87,179.19,42.78
3268,11.87,179.19,25.76
3269,11.87,179.19,8.74
3270,11.87,179.19,-8.28
3271,11.87,179.19,-25.3
3272,11.87,179.19,-42.32
3273,11.87,179.19,-59.34
3274,11.87,179.19,-76.36
3275,11.87,179.19,-93.38
3276,11.87,179.19,-110.4
3277,11.87,179.19,-127.42
3278,11.87,179.19,-144.44
3279,11.87,179.19,-161.47
3280,11.87,179.19,-178.49
3281,11.87,179.19,-195.51
3282,11.87,179.19,-212.53
3283,11.87,179.19,-229.55
3284,11.87,179.19,-246.57
3285,11.87,179.19,-263.59
3286,11.87,179.19,-280.61
3287,11.87,179.19,-297.63
3288,11.87,179.19,-314.65
3289,11.87,179.19,-331.67
3290,11.87,179.19,-348.69
3291,11.87,179.19,-365.71
3292,11.87,179.19,-382.74
3293,11.87,179.19,-399.76
3294,11.87,179.19,-416.78
3295,11.87,179.19,-433.8
3296,11.87,179.19,-450.32
3297,11.87,179.19,-467.34
3298,11.87,179.19,-484.36
3299,11.87,179.19,-501.58
3300,132.03,202.98,502.74
3301,132.03,202.98,485.72
3302,132.03,202.98,468.69
3303,132.03,202.98,451.67
3304,132.03,202.98,434.65
3305,132.03,202.98,417.63
3306,132.03,202.98,400.61
3307,132.03,202.98,383.59
3308,132.03,202.98,366.57
3309,132.03,202.98,349.55
3310,132.03,202.98,332.53
3311,132.03,202.98,315.51
3312,132.03,202.98,298.49
3313,132.03,202.98,281.47
3314,132.03,202.98,264.45
3315,132.03,202.98,247.42
3316,132.03,202.98,230.4
3317,132.03,202.98,213.38
3318,132.03,202.98,196.36
3319,132.03,202.98,179.34
3320,132.03,202.98,162.32
3321,132.03,202.98,145.3
3322,132.03,202.98,128.28
3323,132.03,202.98,111.26
3324,132.03,202.98,94.24
3325,132.03,202.98,77.22
3326,132.03,202.98,60.2
3327,132.03,202.98,43.18
3328,132.03,202.98,26.15
3329,132.03,202.98,9.13
3330,132.03,202.98,-7.89
3331,132.03,202.98,-24.91
3332,132.03,202.98,-41.93
3333,132.03,202.98,-58.95
3334,132.03,202.98,-75.97
3335,132.03,202.98,-92.99
3336,132.03,202.98,-110.01
3337,132.03,202.98,-127.03
3338,132.03,202.98,-144.05
3339,132.03,202.98,-161.07
3340,132.03,202.98,-178.09
3341,132.03,202.98,-195.12
3342,132.03,202.98,-212.14
3343,132.03,202.98,-229.16
3344,132.03,202.98,-246.18
3345,132.03,202.98,-263.2
3346,132.03,202.98,-280.22
3347,132.03,202.98,-297.24
3348,132.03,202.98,-314.26
3349,132.03,202.98,-331.28
3350,132.03,202.98,-348.3
3351,132.03,202.98,-365.32
3352,132.03,202.98,-382.34
3353,132.03,202.98,-399.36
3354,132.03,202.98,-416.39
3355,132.03,202.98,-433.41
3356,132.03,202.98,-450.43
3357,132.03,202.98,-467.45
3358,132.03,202.98,-484.47
3359,132.03,202.98,-502.39
3360,257.31,211.66,504.43
3361,257.31,211.66,487.4
3362,257.31,211.66,470.38
3363,257.31,211.66,453.36
3364,257.31,211.66,436.34
3365,257.31,211.66,419.32
3366,257.31,211.66,402.3
3367,257.31,211.66,385.28
3368,257.31,211.66,368.26
3369,257.31,211.66,351.24
3370,257.31,211.66,334.22
3371,257.31,211.66,317.2
3372,257.31,211.66,300.18
3373,257.31,211.66,283.16
3374,257.31,211.66,266.13
3375,257.31,211.66,249.11
3376,257.31,211.66,232.09
3377,257.31,211.66,215.07
3378,257.31,211.66,198.05
3379,257.31,211.66,181.03
3380,257.31,211.66,164.01
3381,257.31,211.66,146.99
3382,257.31,211.66,129.97
3383,257.31,211.66,112.95
3384,257.31,211.66,95.93
3385,257.31,211.66,78.91
3386,257.31,211.66,61.89
3387,257.31,211.66,44.86
3388,257.31,211.66,27.84
3389,257.31,211.66,10.82
3390,257.31,211.66,-6.2
3391,257.31,211.66,-23.22
3392,257.31,211.66,-40.24
3393,257.31,211.66,-57.26
3394,257.31,211.66,-74.28
3395,257.31,211.66,-91.3
3396,257.31,211.66,-108.32
3397,257.31,211.66,-125.34
3398,257.31,211.66,-142.36
3399,257.31,211.66,-159.38
3400,257.31,211.66,-176.41
3401,257.31,211.66,-193.43
3402,257.31,211.66,-210.45
3403,257.31,211.66,-227.47
3404,257.31,211.66,-244.49
3405,257.31,211.66,-261.51
3406,257.31,211.66,-278.53
3407,257.31,211.66,-295.55
3408,257.31,211.66,-312.57
3409,257.31,211.66,-329.59
3410,257.31,211.66,-346.61
3411,257.31,211.66,-363.63
3412,257.31,211.66,-380.65
3413,257.31,211.66,-397.67
3414,257.31,211.66,-414.7
3415,257.31,211.66,-431.72
3416,257.31,211.66,-448.74
